amount,contribution-purpose,developer-agreement,developer-agreement-contribution,end-date,entry-date,organisation,start-date,units,slug
573.29,community-infrastructure-levy,LA2019/211A,15/11291/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/15-11291-CIL
1719.88,neighbourhood-community-infrastructure-levy,LA2019/211B,15/11291/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/15-11291-CIL
1039.09,community-infrastructure-levy,LA2016/460A,15/11698/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-27,,/developer-agreement-contribution/local-authority-eng/WIL/15-11698-CIL
3117.28,neighbourhood-community-infrastructure-levy,LA2016/460B,15/11698/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-27,,/developer-agreement-contribution/local-authority-eng/WIL/15-11698-CIL
40.39,community-infrastructure-levy,LA2018/036A,15/12294/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-02,,/developer-agreement-contribution/local-authority-eng/WIL/15-12294-CIL
201.95,neighbourhood-community-infrastructure-levy,LA2018/036B,15/12294/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-02,,/developer-agreement-contribution/local-authority-eng/WIL/15-12294-CIL
394.94,community-infrastructure-levy,LA2016/121A,15/12308/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-02,,/developer-agreement-contribution/local-authority-eng/WIL/15-12308-CIL
1184.82,neighbourhood-community-infrastructure-levy,LA2016/121B,15/12308/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-02,,/developer-agreement-contribution/local-authority-eng/WIL/15-12308-CIL
578.95,community-infrastructure-levy,LA2017/127A,16/02827/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-11,,/developer-agreement-contribution/local-authority-eng/WIL/16-02827-CIL
1736.86,neighbourhood-community-infrastructure-levy,LA2017/127B,16/02827/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-11,,/developer-agreement-contribution/local-authority-eng/WIL/16-02827-CIL
1276.47,community-infrastructure-levy,LA2016/333A,16/05034/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-05034-CIL
3829.41,neighbourhood-community-infrastructure-levy,LA2016/333B,16/05034/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-05034-CIL
1506.09,community-infrastructure-levy,LA2019/130A,16/05344/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-30,,/developer-agreement-contribution/local-authority-eng/WIL/16-05344-CIL
1757.1,community-infrastructure-levy,LA2019/130A,16/05344/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-30,,/developer-agreement-contribution/local-authority-eng/WIL/16-05344-CIL
1757.1,community-infrastructure-levy,LA2019/130A,16/05344/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-30,,/developer-agreement-contribution/local-authority-eng/WIL/16-05344-CIL
7530.44,neighbourhood-community-infrastructure-levy,LA2019/130B,16/05344/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-30,,/developer-agreement-contribution/local-authority-eng/WIL/16-05344-CIL
8785.51,neighbourhood-community-infrastructure-levy,LA2019/130B,16/05344/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-30,,/developer-agreement-contribution/local-authority-eng/WIL/16-05344-CIL
8785.51,neighbourhood-community-infrastructure-levy,LA2019/130B,16/05344/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-30,,/developer-agreement-contribution/local-authority-eng/WIL/16-05344-CIL
722.34,community-infrastructure-levy,LA2017/063A,16/07016/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-12,,/developer-agreement-contribution/local-authority-eng/WIL/16-07016-CIL
842.73,community-infrastructure-levy,LA2017/063A,16/07016/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-12,,/developer-agreement-contribution/local-authority-eng/WIL/16-07016-CIL
842.73,community-infrastructure-levy,LA2017/063A,16/07016/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-12,,/developer-agreement-contribution/local-authority-eng/WIL/16-07016-CIL
2167.03,neighbourhood-community-infrastructure-levy,LA2017/063B,16/07016/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-12,,/developer-agreement-contribution/local-authority-eng/WIL/16-07016-CIL
2528.2,neighbourhood-community-infrastructure-levy,LA2017/063B,16/07016/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-12,,/developer-agreement-contribution/local-authority-eng/WIL/16-07016-CIL
2528.2,neighbourhood-community-infrastructure-levy,LA2017/063B,16/07016/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-12,,/developer-agreement-contribution/local-authority-eng/WIL/16-07016-CIL
330.38,community-infrastructure-levy,LA2019/272A,16/07198/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-16,,/developer-agreement-contribution/local-authority-eng/WIL/16-07198-CIL
991.14,neighbourhood-community-infrastructure-levy,LA2019/272B,16/07198/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-16,,/developer-agreement-contribution/local-authority-eng/WIL/16-07198-CIL
253.31,community-infrastructure-levy,LA2016/461A,16/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-25,,/developer-agreement-contribution/local-authority-eng/WIL/16-07283-CIL
273.31,community-infrastructure-levy,LA2016/461A,16/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-25,,/developer-agreement-contribution/local-authority-eng/WIL/16-07283-CIL
273.3,community-infrastructure-levy,LA2016/461A,16/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-25,,/developer-agreement-contribution/local-authority-eng/WIL/16-07283-CIL
759.93,neighbourhood-community-infrastructure-levy,LA2016/461B,16/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-25,,/developer-agreement-contribution/local-authority-eng/WIL/16-07283-CIL
819.92,neighbourhood-community-infrastructure-levy,LA2016/461B,16/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-25,,/developer-agreement-contribution/local-authority-eng/WIL/16-07283-CIL
819.92,neighbourhood-community-infrastructure-levy,LA2016/461B,16/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-25,,/developer-agreement-contribution/local-authority-eng/WIL/16-07283-CIL
89.38,community-infrastructure-levy,LA2019/331A,16/08702/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-24,,/developer-agreement-contribution/local-authority-eng/WIL/16-08702-CIL
268.73,neighbourhood-community-infrastructure-levy,LA2019/331B,16/08702/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-24,,/developer-agreement-contribution/local-authority-eng/WIL/16-08702-CIL
1192.13,community-infrastructure-levy,LA2017/111A,16/08971/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-04,,/developer-agreement-contribution/local-authority-eng/WIL/16-08971-CIL
3576.38,neighbourhood-community-infrastructure-levy,LA2017/111B,16/08971/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-04,,/developer-agreement-contribution/local-authority-eng/WIL/16-08971-CIL
238.98,community-infrastructure-levy,LA2020/024A,16/09788/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-09,,/developer-agreement-contribution/local-authority-eng/WIL/16-09788-CIL
716.93,neighbourhood-community-infrastructure-levy,LA2020/024B,16/09788/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-09,,/developer-agreement-contribution/local-authority-eng/WIL/16-09788-CIL
3847.1,community-infrastructure-levy,LA2019/326A,16/10513/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-CIL
4488.28,community-infrastructure-levy,LA2019/326A,16/10513/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-CIL
4488.28,community-infrastructure-levy,LA2019/326A,16/10513/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-CIL
19235.48,neighbourhood-community-infrastructure-levy,LA2019/326B,16/10513/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-CIL
22441.39,neighbourhood-community-infrastructure-levy,LA2019/326B,16/10513/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-CIL
22441.39,neighbourhood-community-infrastructure-levy,LA2019/326B,16/10513/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-20,,/developer-agreement-contribution/local-authority-eng/WIL/16-10513-CIL
125,community-infrastructure-levy,LA2018/204A,16/11064/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-17,,/developer-agreement-contribution/local-authority-eng/WIL/16-11064-CIL
116.18,community-infrastructure-levy,LA2018/204A,16/11064/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-17,,/developer-agreement-contribution/local-authority-eng/WIL/16-11064-CIL
375,neighbourhood-community-infrastructure-levy,LA2018/204B,16/11064/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-17,,/developer-agreement-contribution/local-authority-eng/WIL/16-11064-CIL
348.55,neighbourhood-community-infrastructure-levy,LA2018/204B,16/11064/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-17,,/developer-agreement-contribution/local-authority-eng/WIL/16-11064-CIL
1112.46,community-infrastructure-levy,LA2017/236A,16/11728/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/16-11728-CIL
1297.87,community-infrastructure-levy,LA2017/236A,16/11728/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/16-11728-CIL
1297.87,community-infrastructure-levy,LA2017/236A,16/11728/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/16-11728-CIL
3337.39,neighbourhood-community-infrastructure-levy,LA2017/236B,16/11728/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/16-11728-CIL
3893.62,neighbourhood-community-infrastructure-levy,LA2017/236B,16/11728/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/16-11728-CIL
3893.62,neighbourhood-community-infrastructure-levy,LA2017/236B,16/11728/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-15,,/developer-agreement-contribution/local-authority-eng/WIL/16-11728-CIL
215.05,community-infrastructure-levy,LA2017/081A,16/11928/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-18,,/developer-agreement-contribution/local-authority-eng/WIL/16-11928-CIL
1075.25,neighbourhood-community-infrastructure-levy,LA2017/081B,16/11928/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-18,,/developer-agreement-contribution/local-authority-eng/WIL/16-11928-CIL
1406.63,community-infrastructure-levy,LA2019/135A,16/12263/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-17,,/developer-agreement-contribution/local-authority-eng/WIL/16-12263-CIL
4219.88,neighbourhood-community-infrastructure-levy,LA2019/135B,16/12263/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-17,,/developer-agreement-contribution/local-authority-eng/WIL/16-12263-CIL
1116.22,community-infrastructure-levy,LA2019/068A,16/12397/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-02,,/developer-agreement-contribution/local-authority-eng/WIL/16-12397-CIL
3348.66,neighbourhood-community-infrastructure-levy,LA2019/068B,16/12397/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-02,,/developer-agreement-contribution/local-authority-eng/WIL/16-12397-CIL
105.88,community-infrastructure-levy,LA2017/379A,17/00447/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-20,,/developer-agreement-contribution/local-authority-eng/WIL/17-00447-CIL
317.63,neighbourhood-community-infrastructure-levy,LA2017/379B,17/00447/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-20,,/developer-agreement-contribution/local-authority-eng/WIL/17-00447-CIL
1504.88,community-infrastructure-levy,LA2017/234A,17/01003/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-01003-CIL
7524.41,neighbourhood-community-infrastructure-levy,LA2017/234B,17/01003/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-01003-CIL
1031.53,community-infrastructure-levy,LA2017/203A,17/01972/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/17-01972-CIL
3094.58,neighbourhood-community-infrastructure-levy,LA2017/203B,17/01972/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-31,,/developer-agreement-contribution/local-authority-eng/WIL/17-01972-CIL
6.55,community-infrastructure-levy,LA2017/252A,17/03319/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/17-03319-CIL
19.64,neighbourhood-community-infrastructure-levy,LA2017/252B,17/03319/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/17-03319-CIL
345.95,community-infrastructure-levy,LA2017/271A,17/04080/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-29,,/developer-agreement-contribution/local-authority-eng/WIL/17-04080-CIL
1037.85,neighbourhood-community-infrastructure-levy,LA2017/271B,17/04080/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-29,,/developer-agreement-contribution/local-authority-eng/WIL/17-04080-CIL
1383.8,community-infrastructure-levy,LA2019/271A,17/05625/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-16,,/developer-agreement-contribution/local-authority-eng/WIL/17-05625-CIL
4151.4,neighbourhood-community-infrastructure-levy,LA2019/271B,17/05625/CIL,,2020-04-15,local-authority-eng:WIL,2019-10-16,,/developer-agreement-contribution/local-authority-eng/WIL/17-05625-CIL
660.16,community-infrastructure-levy,LA2017/329A,17/06804/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-09,,/developer-agreement-contribution/local-authority-eng/WIL/17-06804-CIL
1980.47,neighbourhood-community-infrastructure-levy,LA2017/329B,17/06804/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-09,,/developer-agreement-contribution/local-authority-eng/WIL/17-06804-CIL
1533.4,community-infrastructure-levy,LA2017/333A,17/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-31,,/developer-agreement-contribution/local-authority-eng/WIL/17-07283-CIL
4600.2,neighbourhood-community-infrastructure-levy,LA2017/333B,17/07283/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-31,,/developer-agreement-contribution/local-authority-eng/WIL/17-07283-CIL
815.03,community-infrastructure-levy,LA2019/233A,17/08775/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/17-08775-CIL
950.87,community-infrastructure-levy,LA2019/233A,17/08775/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/17-08775-CIL
950.87,community-infrastructure-levy,LA2019/233A,17/08775/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/17-08775-CIL
2445.1,neighbourhood-community-infrastructure-levy,LA2019/233B,17/08775/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/17-08775-CIL
2852.62,neighbourhood-community-infrastructure-levy,LA2019/233B,17/08775/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/17-08775-CIL
2852.62,neighbourhood-community-infrastructure-levy,LA2019/233B,17/08775/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-24,,/developer-agreement-contribution/local-authority-eng/WIL/17-08775-CIL
4125.5,community-infrastructure-levy,LA2018/080A,17/08942/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-13,,/developer-agreement-contribution/local-authority-eng/WIL/17-08942-CIL
4813.08,community-infrastructure-levy,LA2018/080A,17/08942/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-13,,/developer-agreement-contribution/local-authority-eng/WIL/17-08942-CIL
4813.08,community-infrastructure-levy,LA2018/080A,17/08942/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-13,,/developer-agreement-contribution/local-authority-eng/WIL/17-08942-CIL
20627.48,neighbourhood-community-infrastructure-levy,LA2018/080B,17/08942/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-13,,/developer-agreement-contribution/local-authority-eng/WIL/17-08942-CIL
24065.39,neighbourhood-community-infrastructure-levy,LA2018/080B,17/08942/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-13,,/developer-agreement-contribution/local-authority-eng/WIL/17-08942-CIL
24065.39,neighbourhood-community-infrastructure-levy,LA2018/080B,17/08942/CIL,,2020-04-15,local-authority-eng:WIL,2019-12-13,,/developer-agreement-contribution/local-authority-eng/WIL/17-08942-CIL
1884.05,community-infrastructure-levy,LA2019/113A,17/08959/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-08959-CIL
2198.06,community-infrastructure-levy,LA2019/113A,17/08959/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-08959-CIL
2198.06,community-infrastructure-levy,LA2019/113A,17/08959/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-08959-CIL
9420.25,neighbourhood-community-infrastructure-levy,LA2019/113B,17/08959/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-08959-CIL
10990.29,neighbourhood-community-infrastructure-levy,LA2019/113B,17/08959/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-08959-CIL
10990.29,neighbourhood-community-infrastructure-levy,LA2019/113B,17/08959/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-14,,/developer-agreement-contribution/local-authority-eng/WIL/17-08959-CIL
2246.97,community-infrastructure-levy,LA2019/132A,17/09443/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-19,,/developer-agreement-contribution/local-authority-eng/WIL/17-09443-CIL
2621.47,community-infrastructure-levy,LA2019/132A,17/09443/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-19,,/developer-agreement-contribution/local-authority-eng/WIL/17-09443-CIL
2621.47,community-infrastructure-levy,LA2019/132A,17/09443/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-19,,/developer-agreement-contribution/local-authority-eng/WIL/17-09443-CIL
6740.92,neighbourhood-community-infrastructure-levy,LA2019/132B,17/09443/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-19,,/developer-agreement-contribution/local-authority-eng/WIL/17-09443-CIL
7864.4,neighbourhood-community-infrastructure-levy,LA2019/132B,17/09443/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-19,,/developer-agreement-contribution/local-authority-eng/WIL/17-09443-CIL
7864.4,neighbourhood-community-infrastructure-levy,LA2019/132B,17/09443/CIL,,2020-04-15,local-authority-eng:WIL,2019-11-19,,/developer-agreement-contribution/local-authority-eng/WIL/17-09443-CIL
24.06,community-infrastructure-levy,LA2019/315A,17/09632/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-25,,/developer-agreement-contribution/local-authority-eng/WIL/17-09632-CIL
72.19,neighbourhood-community-infrastructure-levy,LA2019/315B,17/09632/CIL,,2020-04-15,local-authority-eng:WIL,2020-02-25,,/developer-agreement-contribution/local-authority-eng/WIL/17-09632-CIL
344.85,community-infrastructure-levy,LA2019/215A,17/09801/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/17-09801-CIL
1034.55,neighbourhood-community-infrastructure-levy,LA2019/215B,17/09801/CIL,,2020-04-15,local-authority-eng:WIL,2019-07-30,,/developer-agreement-contribution/local-authority-eng/WIL/17-09801-CIL
17209.92,community-infrastructure-levy,LA2018/120A,17/12194/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/17-12194-CIL
20078.24,community-infrastructure-levy,LA2018/120A,17/12194/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/17-12194-CIL
20078.24,community-infrastructure-levy,LA2018/120A,17/12194/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/17-12194-CIL
51629.76,neighbourhood-community-infrastructure-levy,LA2018/120B,17/12194/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/17-12194-CIL
60234.72,neighbourhood-community-infrastructure-levy,LA2018/120B,17/12194/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/17-12194-CIL
60234.72,neighbourhood-community-infrastructure-levy,LA2018/120B,17/12194/CIL,,2020-04-15,local-authority-eng:WIL,2019-05-15,,/developer-agreement-contribution/local-authority-eng/WIL/17-12194-CIL
399.08,community-infrastructure-levy,LA2019/061A,17/12474/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-30,,/developer-agreement-contribution/local-authority-eng/WIL/17-12474-CIL
1995.38,neighbourhood-community-infrastructure-levy,LA2019/061B,17/12474/CIL,,2020-04-15,local-authority-eng:WIL,2019-04-30,,/developer-agreement-contribution/local-authority-eng/WIL/17-12474-CIL
1307.43,community-infrastructure-levy,LA2020/004A,17/12531/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-09,,/developer-agreement-contribution/local-authority-eng/WIL/17-12531-CIL
3922.29,neighbourhood-community-infrastructure-levy,LA2020/004B,17/12531/CIL,,2020-04-15,local-authority-eng:WIL,2020-03-09,,/developer-agreement-contribution/local-authority-eng/WIL/17-12531-CIL
178.77,community-infrastructure-levy,LA2019/242A,18/00380/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-00380-CIL
536.31,neighbourhood-community-infrastructure-levy,LA2019/242B,18/00380/CIL,,2020-04-15,local-authority-eng:WIL,2019-09-04,,/developer-agreement-contribution/local-authority-eng/WIL/18-00380-CIL
1078.05,community-infrastructure-levy,LA2018/063A,18/00800/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-07,,/developer-agreement-contribution/local-authority-eng/WIL/18-00800-CIL
5390.25,neighbourhood-community-infrastructure-levy,LA2018/063B,18/00800/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-07,,/developer-agreement-contribution/local-authority-eng/WIL/18-00800-CIL
281.9,community-infrastructure-levy,LA2018/082A,18/00940/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-00940-CIL
844.2,neighbourhood-community-infrastructure-levy,LA2018/082B,18/00940/CIL,,2020-04-15,local-authority-eng:WIL,2019-08-23,,/developer-agreement-contribution/local-authority-eng/WIL/18-00940-CIL
1769.83,community-infrastructure-levy,LA2019/285A,18/00985/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-00985-CIL
2064.81,community-infrastructure-levy,LA2019/285A,18/00985/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-00985-CIL
2064.81,community-infrastructure-levy,LA2019/285A,18/00985/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-00985-CIL
8849.17,neighbourhood-community-infrastructure-levy,LA2019/285B,18/00985/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-00985-CIL
10324.04,neighbourhood-community-infrastructure-levy,LA2019/285B,18/00985/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-00985-CIL
10324.04,neighbourhood-community-infrastructure-levy,LA2019/285B,18/00985/CIL,,2020-04-15,local-authority-eng:WIL,2020-01-15,,/developer-agreement-contribution/local-authority-eng/WIL/18-00985-CIL
350.46,community-infrastructure-levy,LA2018/085A,18/02232/CIL,,2020-04-15,local-authority-eng:WIL,2019-06-05,,/developer-agreement-contribution/local-authority-eng/WIL/18-02232-CIL
